title,release_date,type,runtime,genre,director,cast,country,language,production_company,synopsis,tags,imdb_rating,imdb_review_count,imdb_id
बघतोस काय मुजरा कर,2017-02-03,movie,141,드라마,Hemant Dhome,"Jitendra Joshi, Aniket Vishwasrao, Akshay Tanksale",India,Marathi,Ganraj Associates,This film critiques contemporary attitudes to cultural heritage.,"nationalism, heritage, drama",6.7,192,tt6009102
Hearse Life,2017-10-24,movie,85,다큐멘터리,,,,,Deadset Productions,,"cemetery, coffin, death, casket, hearse, funeral director, graveyard, cinéma vérité, vintage car, classic cars, special interest, car",,,tt7211368
WWE WrestleMania 33 Preshow,2017-04-02,movie,127,"액션, 드라마",,,,,WWE Network,,,,,
Бизнес по-казахски в Америке,2017-12-28,movie,91,코미디,,,,,,,,,,tt6851214
Adult Interference,2017-03-05,movie,83,코미디,,,,,Bonsai Creative Enterprises,,"friendship, american football, alcoholism, childhood",,,tt5655604
Princess Diana: The Quiet Revolution,2017-08-22,movie,60,다큐멘터리,,,,,Tudor Productions,,"royal family, british royal family, princess diana",,,tt14854310
Meda sau partea nu prea fericită a lucrurilor,2017-11-24,movie,82,드라마,,,,,DaKINO Production,,,,,tt7165426
奇葩追女仔,2017-01-10,movie,0,,,,,,,,,,,
TrailBlayzer: The Alundra Blayze Story,2017-09-21,movie,57,다큐멘터리,,,,,,,,,,tt7415394
筆仙大戰貞子2,2017-11-17,movie,91,공포,,,,,,,,,,tt9552836
How to Get Girls,2017-10-03,movie,93,코미디,,,,,,,,,,tt5706876
വില്ലന്‍,2017-10-27,movie,143,"액션, 범죄, 스릴러",,,,,Rockline Entertainments,,"ex-cop, serial killer, murder investigation",,,tt6616800
The Spruces and the Pines,2017-12-03,movie,90,"드라마, 로맨스, TV 영화",,,,,Moody Independent,,christmas,,,tt6764496
사이코패스,2017-04-20,movie,85,공포,,,,,High Window Films,,"prostitute, drug use, serial killer, electric chair, torture, execution, police officer, burn scar, sedative",,,tt5472896
샬롯: 죽음의 인형,2017-08-08,movie,83,공포,"Colin Campbell, John Edward Lee, Calvin Main","Sarah Agor, Kimberly Atkinson, Ari Bavel",United States,English,Ruthless Studios,A girl in her teens babysits for a new family when she meets a creepy doll. The doll makes her watch several gruesome tales on TV.,"babysitter, evil doll",3.5,373,tt7631786
人妻ドラゴン 何度も昇天拳,2017-01-01,movie,75,로맨스,,,,,Okura Pictures,,,,,
My Generation,2017-11-09,movie,106,드라마,,,,,Investasi Film Indonesia,,,,,tt7624578
Altar Egos,2017-09-05,movie,86,"코미디, 가족",Sean Morgan,"Robert Amaya, Isabella Antinori, Kaylyn Aznavorian",United States,English,Spirit Fruit Productions,"Desperate to see their church grow, Pastor John (Robert Amaya) and his wife Betsy (Erin Bethea) do the unthinkable and change their church Christmas pageant. Flabbergasted, elderly choir director Mary Margaret (Sallie Wanchisn) le...",,3.6,162,tt3647804
선셋 파크,2017-10-09,movie,89,"범죄, 드라마",,,,,,,"gangster, fighting, boxing",,,tt4875654
茧,2017-03-01,movie,26,"로맨스, 드라마, 가족",,,,,Baixiang Film Studio,,"coming of age, child protagonist, father daughter relationship, mother daughter relationship, short film, girls love, youth",,,tt6217140
末日救赎,2017-06-18,movie,0,,,,,,,,,,,
"Kirk Douglas, l'indompté",2017-06-01,movie,54,"다큐멘터리, TV 영화",,,,,Eva Production,,"cinema on cinema, movie business, centenarian, producer, hollywood star, mccarthyism, government witch hunt, father son relationship",,,tt8541354
Murdered for Being Different,2017-06-18,movie,62,"범죄, 드라마",,,,,BBC Studios,,,,,tt6981066
High Low Forty,2017-05-01,movie,81,,,,,,,,,,,tt3822630
The Pulitzer At 100,2017-07-21,movie,90,다큐멘터리,Kirk Simon,"John Adams, Ayad Akhtar, Jim Amoss",United States,English,,The history of the Pulitzer Prize the most prestigious award in journalism is explored in this informative and entertaining documentary.,pulitzer prize,6.3,55,tt5843574
Running Away,2017-05-06,movie,90,"스릴러, 드라마, TV 영화",Brian Skiba,"Holly Deveaux, Paula Trickey, Maddie Lee",United States,English,,Sisters Maggie and Lizzie move in with mom Peg's new husband. Secrets and lies start immediately. Maggie cannot handle what follows and recruits a friend to help her plan to get out of town with her step father's secrets. When Peg...,,4.8,249,tt6086498
Το Τελευταίο Σημείωμα,2017-10-26,movie,106,"드라마, 전쟁, 역사",,,,,Black Orange,,"world war ii, nazi occupation, greek resistance",,,tt7436642
It Happened in L.A.,2017-11-03,movie,97,코미디,Michelle Morgan,"Michelle Morgan, Jorma Taccone, Dree Hemingway",United States,English,Water's End Productions,"In this classically styled comedy of manners set in Los Angeles, sophisticated thirtysomethings try to determine whether ideal happiness exists in coupledom or if the perfectly suited couple is actually just an urban myth.","los angeles, california",5.4,228,tt5952006
"Беги, не оглядывайся!",2017-11-18,movie,0,"로맨스, 드라마",,,,,Energy Film Productions,,,,,tt7752532
超能少年之宿命之战,2017-01-17,movie,0,,,,,,,,,,,
ஒரு இயக்குனரின் காதல் டைரி,2017-06-02,movie,124,"드라마, 로맨스",,,,,Sures Invincible Innovations,,"age-gap relationship, soft porn, b-grade",,,tt7087926
Miles Between Us,2017-05-12,movie,92,"드라마, 가족",,,,,ii Films,,"faith, christianity, faith family",,,tt4654472
GRAMMYS' Greatest Stories: A 60th Anniversary Special,2017-11-23,movie,125,"다큐멘터리, 음악",,,,,CB Films,,,,,
정신병원,2017-12-01,movie,85,공포,,,,,Zorya Films,,"hurricane, hospital",,,tt5325604
One Love Manchester,2017-06-04,movie,180,음악,,,,,BBC Music,,"concert, concert film, manchester, tribute show",,,tt6970184
How Tommy Lemenchick Became a Grade 7 Legend,2017-07-22,movie,10,"코미디, 로맨스",,,,,,,"first kiss, short film",,,tt5828092
Mind and Machine,2017-03-26,movie,70,"범죄, SF, 스릴러",,,,,Trace of Darkness Productions,,"psychopath, killer robot, contract killer, humanoid robot, mob, reprogram, near future, think and feel",,,tt4866214
La Folle Histoire de Jeff Panacloc,2017-12-11,movie,87,다큐멘터리,,,,,Ah! Production,,,,,
Thug Life,2017-07-21,movie,134,코미디,"Mukesh Vohra, Gagan Grewal","Harish Verma, Jass Bajwa, Rajiv Thakur",India,Punjabi,,Its the story of three boys they want to make money with the help of shortcut,,6.0,57,tt7140020
Gloves Off,2017-10-08,movie,95,코미디,,,,,MoliFilms Entertainment,,,,,tt4851570
Disgraced,2017-03-10,movie,102,다큐멘터리,,,,,Bat Bridge Entertainment,,,,,tt6627134
Cruel,2017-02-01,movie,108,"범죄, 공포",Eric Cherrière,"Jean-Jacques Lelté, Magali Moreau, Maurice Poli",France,French,Région Midi-Pyrénées,"Pierre Tardieu, a day laborer, lives with his sick father. Reminiscing about his childhood with his mother on the beach, he can't free himself from her. Murdering someone becomes the only way of realizing his existence. One day, h...","murderer, pianist",6.3,265,tt4059652
Vollmond,2017-09-01,movie,0,드라마,,,,,,,,,,tt6697550
Fern,2017-09-21,movie,5,"코미디, 드라마",,,,,Nexus Productions,,,,,tt7126546
على وضعك,2017-04-12,movie,0,코미디,N/A,N/A,United Arab Emirates,English,,N/A,,N/A,N/A,tt10505040
부다페스트 느와르,2017-11-02,movie,94,범죄,Éva Gárdos,"Krisztián Kolovratnik, Réka Tenki, János Kulka",Hungary,"Hungarian, English",Pioneer Pictures,"A murder mystery set in Budapest, 1936. Just as Hungary was preparing to allign itself with Hitler, a young beautiful girl is found dead and no one wants to investigate - except Gordon a crime reporter who has a gut feeling that t...","budapest, hungary, film noir, woman director",6.1,"1,887",tt5161018
双生灵探,2017-09-20,movie,73,"액션, 미스터리, SF",,,,,,,"fight, investigation, spirit, twins, missing person, fraternal twins, based on manhua, spirit possession",,,
Stage Fright,2017-01-29,movie,90,"스릴러, TV 영화",Fred Olen Ray,"Jordan Ladd, Brody Hutzler, Mark Christopher Lawrence",United States,English,DeInstitutionalized,"3 years after a violent attack sent her into retirement, opera soprano Sarah Conrad has agreed to a comeback event. But when she steps back into the limelight, a series of new dangers threaten to keep her from ever singing again.",,4.2,131,tt6690910
Halo,2017-08-26,movie,7,,,,,,,,,,,
Harter Brocken: Die Kronzeugin,2017-06-25,movie,88,"TV 영화, 범죄",,,,,H&V Entertainment,,,,,tt5945622
Monster Safari,2017-04-20,movie,62,"코미디, 공포",N/A,"Bridgette B., Lexi Belle, Billy Chappell, Frankie Cullen",USA,English,,N/A,,N/A,N/A,tt10351244
Muppet Guys Talking: Secrets Behind the Show the Whole World Watched,2017-03-12,movie,65,다큐멘터리,,,,,,,behind the scenes,,,tt6488750
The Comet Kids,2017-04-01,movie,0,모험,,,,,Dark Epic Films,,"australia, friendship, nostalgia",,,tt4196550
الجولة الأخيرة,2017-11-30,movie,105,"코미디, 로맨스",,,,,,,,,,tt10505486
Eine Braut kommt selten allein,2017-12-06,movie,89,"TV 영화, 코미디",,,,,ARD,,,,,tt6597544
Us and Them,2017-03-10,movie,83,"스릴러, 드라마, 범죄",,,,,Into the Woods,,"banker, hostage, loyalty",,,tt3592750
异生探,2017-09-29,movie,70,"드라마, SF, 스릴러",,,,,,,suspense,,,tt14342798
This Is Home,2017-12-05,movie,46,다큐멘터리,,,,,,,"snow skiing, freeski",,,tt7952374
Auf der anderen Seite ist das Gras viel Grüner,2017-07-13,movie,101,"로맨스, 코미디, 드라마",,,,,NFP,,,,,tt5768208
비구니,2017-04-28,movie,70,"드라마, 다큐멘터리",,,,,Jeonju International Film Festival,,filmmaking,,,
Straws,2017-10-14,movie,32,다큐멘터리,Linda Booker,"Christine Figgener, Wallace J. Nichols, Jackie Nuñez","United States, Costa Rica",English,,STRAWS is a short documentary about plastic straw litter and how we can make a sea of change...one straw at a time.,,8.0,10,tt6445462
Fate/Grand Order × 히무로의 천지 ~7인의 최강위인들~,2017-12-31,movie,14,"애니메이션, 코미디",,,,,ufotable,,"school, based on video game, anime",,,tt10311578
Die Räuber,2017-11-11,movie,0,TV 영화,,,,,,,,,,
Sports Illustrated: The Making of Swimsuit 2017,2017-02-06,movie,53,다큐멘터리,,,,,,,,,,tt7418548
Duas de Mim,2017-09-28,movie,82,코미디,,,,,Downtown Filmes,,,,,tt5909218
카운터컬처 420,2017-12-01,movie,87,다큐멘터리,Peter Spirer,"Shaun Attwood, W. Earl Brown, Tommy Chong",United States,English,,A comedy documentary outlining the progression of the ever growing cannabis industry.,,6.7,459,tt7027566
Crowning Jules,2017-06-21,movie,84,가족,,,,,Miles Media,,"jewelry, twin sister",,,tt4539912
The Great War,2017-04-10,movie,360,다큐멘터리,Stephen Ives,"Jennifer Lee Andrews, Blythe Danner, Brandon J. Dirden",N/A,N/A,PBS American Experience,"Explore America's tortured, nearly three-year journey to war. In August 1914, a war unprecedented in size and violence broke out on the European continent. Ever the idealistic diplomat, Wilson vowed to keep his country out of ""the...",,8.2,141,tt6828392
伏妖白鱼镇,2017-12-09,movie,70,,,,,,,,,,,
Коляся,2017-04-27,movie,24,드라마,,,,,VGIK,,,,,
알랭 뒤카스: 위대한 여정,2017-10-11,movie,84,다큐멘터리,,,,,Pathé,,,,,tt7317494
Jomblo,2017-10-05,movie,117,"코미디, 로맨스",,,,,Dapur Film,,,,,tt7329748
Around the World in 80 Anthems,2017-08-26,movie,90,"다큐멘터리, 음악",,,,,,,,,,tt6987074
మిస్టర్,2017-04-14,movie,157,"액션, 로맨스, 코미디",Sreenu Vaitla,"Varun Tej, Lavanya Tripathi, Hebah Patel",India,Telugu,Sri Lakshmi Narasimha Productions,"Chai lives in Spain with his family where he meets and falls in love with Meera. Chai's fate takes a turn when he travels to India and meets Chandramukhi, who falls for him.",love triangle,3.8,348,tt6871426
Mereka Yang Tak Terlihat,2017-11-03,movie,94,공포,,,,,Skylar Pictures,,"spirit, kids",,,tt7521752
猪猪侠之英雄猪少年,2017-01-07,movie,91,"애니메이션, 모험",,,,,Guang Dong Animation,,,,,tt6437856
기념사진,2017-02-05,movie,9,로맨스,,,,,Korea National University of Arts,,unrequited love,,,
솔버,2017-10-26,movie,88,"모험, 미스터리, 스릴러",Xandy Smith,"John Ruby, Kerry Knuppe, Antonio Jaramillo",United States,English,Empire Builder Productions,"When Luke Williams arrives at his late grandfather's cabin, he discovers a mysterious puzzle leading to a dangerous secret.",,5.2,460,tt5963132
一眼千年再生缘,2017-02-09,movie,0,,,,,,,,,,,
We Blew It,2017-11-08,movie,137,다큐멘터리,,,,,Section 5,,,,,tt7046002
애프터 디 앤드,2017-04-22,movie,90,"스릴러, 드라마",Ron Hanks,"Alex Frnka, Justin Dwayne Hall, Kevin E. West",United States,English,,"A coming-of- age story that follows a 17-year- old doomsday prepper in Oklahoma, who turns out to be right and prepares for everything except being lonely.",,5.3,231,tt4351916
Pretty Is,2017-05-01,movie,16,드라마,,,,,,,,,,tt6957748
The Actor,2017-03-29,movie,86,"로맨스, 스릴러",Jon Osman,"Carl Weyant, Nicole Cherié Saletta, James Russo",United States,English,,"In New York City, an aspiring actor, part time cab driver becomes the subject of an intense FBI investigation that uncover possible ties to a terrorist cell.",,6.0,158,tt1737110
Gender Revolution: A Journey with Katie Couric,2017-02-06,movie,90,"다큐멘터리, TV 영화",,,,,National Geographic,,"gender, lgbt, gender dysphoria, trans man, trans woman, gender identity, trans youth",,,tt6508408
デリバリーお姉さん,2017-04-25,movie,82,"코미디, TV 영화",,,,,,,,,,
പുണ്യാളന്‍ പ്രൈവറ്റ് ലിമിറ്റഡ്,2017-11-17,movie,128,코미디,,,,,Dreams N Beyond,,"politician, business, debate, tv reporter",,,tt6921302
Bruno & Boots: This Can't Be Happening at Macdonald Hall,2017-04-01,movie,89,"가족, TV 영화",,,,,Aircraft Pictures,,,,,tt6338912
환상 특급 이야기,2017-01-27,movie,95,공포,,,,,,,anthology,,,tt7073518
Tim Vine Travels Through Time Christmas Special,2017-12-29,movie,30,"코미디, 역사, SF, 음악",Barbara Wiltshire,"Tim Vine, Emma Bunton, Sally Phillips",United Kingdom,English,Baby Cow Productions,To recover a silver lion ornament for singer Emma Bunton Tim travels back to the court of Henry Vlll where Anne Boleyn (Emma again) asks jester Tim to send invitations to the guests for her Christmas party. However Cardinal Wolsey...,"time travel, sketch, back in time, woman director, henry viii, christmas, short film",6.0,56,tt7771978
"Harri Pinter, Drecksau",2017-10-22,movie,90,코미디,,,,,Graf Film,,stadtkomödie,,,tt6869820
Dwie korony,2017-10-13,movie,0,"다큐멘터리, 드라마",,,,,KONDRAT-MEDIA,,"auschwitz-birkenau concentration camp, biography, saint, catholic priest, religious film, political prisoners, christian faith, holy, german occupation of poland",,,
포 핸즈,2017-11-30,movie,87,"스릴러, 드라마",,,,,Erfttal Film,,sister,,,tt6047482
首都抗争２,2017-11-03,movie,78,,,,,,,,,,,
11:47,2017-10-01,movie,30,드라마,Tofer Medina,"Joseph Covino, Maggie Rose Hudson, Rudy Pankow",United States,English,,"After the death of his mother, Jesse, a young man struggling with the difficulties of adolescence, must also overcome rising tensions between he and his father pertaining to his father's alcoholism.","alcohol, gun, underage drinking, glasses",N/A,18,tt8168910
El sexo me da risa 6,2017-12-31,movie,87,코미디,,,,,Frontera Films,,,,,tt7860902
Answer,2017-11-28,movie,6,드라마,,,,,,,"answering machine, domestic abuse, divorce, divorced, divorced woman, divorced man, divorced parents, divorced couple, anger issues, short film",,,tt7045768
ミスムーンライト,2017-09-02,movie,114,드라마,,,,,シネマ健康会,,"high school, club",,,tt5763750
Born Again,2017-05-04,movie,7,"코미디, 공포",,,,,,,satanism,,,tt6179712
TOC: Transtornada Obsessiva Compulsiva,2017-02-02,movie,96,코미디,"Paulinho Caruso, Teodoro Poppovic","Tatá Werneck, Vera Holtz, Bruno Gagliasso",Brazil,Portuguese,Biônica Filmes,"Kika K is a successful star with millions of fans, but behind the scenes she is in personal and professional crisis: she must deal with an obsessive fan, a boyfriend with no concept, professional appointments scheduled by the busi...",obsessive compulsive disorder (ocd),5.4,560,tt5337480
Kill Game,2017-01-09,movie,102,공포,,,,,Juniper Post,,"vacation, school trip, prank, serial killer",,,tt3024324
The Barker,2017-10-25,movie,76,"액션, 코미디, 로맨스",,,,,Viva Films,,philippines,,,tt7550632
پنجاب نہِیں جاؤں گی‎,2017-08-31,movie,159,"코미디, 로맨스",,,,,Six Sigma Plus Productions,,love triangle,,,tt5597198
Impossible Horror,2017-10-16,movie,76,공포,,,,,,,found footage,,,tt7509538
Nick Offerman & Megan Mullally - Summer of 69: No Apostrophe,2017-05-19,movie,55,코미디,,,,,Comedy Dynamics,,stand-up comedy,,,tt6459288
L'equilibrio,2017-09-21,movie,83,"드라마, 스릴러",,,,,Cinemaundici,,,,,tt7263736
내 차례,2017-06-14,movie,15,드라마,Kim Na-Kyung,N/A,South Korea,N/A,,"In contemporary urban South Korea, many working women planning to have babies must time their conception to an organizational pregnancy turn system. But what happens when Nurse Hyun-jung gets pregnant ""out of turn""?","nurse, pregnancy, unwillingly pregnant, labor, labor rights",N/A,N/A,tt8559828
報復2,2017-12-25,movie,88,,,,,,,,,,,
디 리투얼,2017-12-15,movie,80,공포,,,,,Freestyle Digital Media,,,,,tt5940448
ഡാന്‍സ് ഡാന്‍സ്,2017-06-16,movie,138,"드라마, 음악",Nisar,"Ramzan Muhammed, Ajaz Kollam, Suraj Venjaramoodu",India,Malayalam,Achukutty Films,"Michael goes on to become a great dancer, winning a reality show title. Owing to this, he becomes very famous in his college as well. However, one day he mysteriously goes missing from college, leading to a string of unexpected in...",dance,1.9,102,tt7036126
La guerra dei cafoni,2017-04-27,movie,97,"코미디, 드라마",,,,,Minimum Fax Media,,,,,tt6899238
명태,2017-06-30,movie,23,드라마,,,,,,,"short film, korean chinese",,,
Por la ventana,2017-06-29,movie,84,드라마,,,,,Dezenove Som e Imagem,,,,,
Pushpaka Vimana,2017-01-06,movie,140,"코미디, 가족, 드라마",,,,,Pawan Wadeyar Film Factory,,mentally challenged,,,tt5762180
Fat Camp,2017-06-21,movie,88,코미디,,,,,,,,,,tt5643724
Slava,2017-03-02,movie,101,드라마,,,,,Abraxas Film,,woman director,,,tt5937296
Tomorrow's Power,2017-03-07,movie,76,다큐멘터리,,,,,Wide Open Exposure Productions,,"germany, fossil fuel, environment, gaza strip",,,tt5907734
Panchlait,2017-11-17,movie,120,드라마,,,,,,,,,,tt7571718
La Sirena,2017-06-04,movie,24,"공포, 드라마",Rosita Lama Muvdi,"Jordan Monaghan, Kelsey Reinhardt, Darrel Cherney",United States,English,,LA SIRENA is a psychosexual fairy tale about a woman who surrenders to her inner mermaid to avenge her broken heart. Or is it?,short film,N/A,114,tt6466928
하우스와이프,2017-09-08,movie,82,공포,,,,,Chantier Films,,surrealism,,,tt6464678
Last Night in Suburbia,2017-01-21,movie,94,코미디,,,,,Anomic Imagery,,,,,tt4165392
Negative Space,2017-06-12,movie,6,"애니메이션, 드라마",,,,,Ikki Films,,"funeral, son, father, suitcase, stop motion, based on song, poem or rhyme, mourning, packing, eulogy, father son relationship, short film",,,tt7090150
سرب الحمام,2017-02-26,movie,97,"드라마, 전쟁",,,,,,,,,,
파트너 극장판 IV: 수도위기 인질은 50만명! 특명계 최후의 결단,2017-02-11,movie,120,"범죄, 미스터리",,,,,Toei Company,,japan,,,tt5738264
アヤメくんののんびり肉食日誌,2017-10-07,movie,99,,,,,,Horipro,,,,,tt6141166
L'intrusa,2017-05-22,movie,95,드라마,Leonardo Di Costanzo,"Raffaella Giordano, Valentina Vannino, Martina Abbate","Italy, Switzerland, France","Italian, Neapolitan",Tempesta,Social worker in Naples confronts moral dilemma risking her life's work after battling criminal mindsets in the city's daily conflicts.,"coming of age, urban",6.3,443,tt6803924
时间浪人之爱你一大跳,2017-04-09,movie,0,코미디,,,,,,,,,,
I Am Sam Kinison,2017-12-19,movie,98,다큐멘터리,Adrian Buitenhuis,"Dan Barton, Bill Burr, Tommy Chong",Canada,English,Spike Productions,"I Am Sam Kinison is a feature-length documentary film exploring the life and legacy of shock comic Sam Kinison, a former Pentecostal preacher turned stand-up comic who repurposed his pulpit-honed chops to the brazen rock 'n roll w...",,7.2,221,tt7693434
Miss Holocaust,2017-02-09,movie,22,다큐멘터리,,,,,FURIA Film,,,,,
ఆనందో బ్రహ్మ,2017-08-18,movie,123,"코미디, 공포, 스릴러",,,,,70mm Entertainments,,haunted house,,,tt7277680
See You Yesterday,2017-05-31,movie,15,"SF, 코미디, 드라마",,,,,,,short film,,,tt6003934
終着駅の牛尾刑事vs事件記者・冴子～森村誠一の“ラストファミリー”,2017-01-07,movie,119,미스터리,,,,,TV Asahi,,,,,
Strapped for Danger,2017-10-26,movie,73,"코미디, 범죄",,,,,Scorpio Film Releasing,,"robbery, police, homophobia, kidnapping, strip club, spanking, hazing, shootout, jock strap, fraternity, male stripper, fraternity pledge, fraternity initiation, gay theme",,,tt6719566
Luna,2017-07-27,movie,15,"스릴러, 드라마",,,,,Warner Specialty Productions,,,,,tt6957104
From London to Bali,2017-02-02,movie,91,"드라마, 코미디, 로맨스",,,,,Starvision Plus,,,,,
Primeiro Bailarino,2017-10-10,movie,90,다큐멘터리,,,,,Losbragas,,,,,tt6616794
अक्सर २,2017-11-17,movie,117,"로맨스, 스릴러",Ananth Mahadevan,"Zareen Khan, Gautam Rode, Lillete Dubey",India,Hindi,Siddhi Vinayak Creations,A husband's plan to break up his marriage so that he can be with another woman backfires with unexpected consequences.,love triangle,3.6,499,tt5784860
The Dark of Night,2017-05-18,movie,10,"미스터리, 드라마",,,,,,,"woman director, short film",,,tt6726286
빛이 있다,2017-03-09,movie,93,드라마,Fabio Mollo,"Luca Marinelli, Isabella Ragonese, Anna Ferruzzo",Italy,Italian,Bianca Film,"Paolo and Mia, an introverted clerk and a unconventional pregnant woman, go on a journey looking for the father of Mia's unborn daughter.","italy, road trip, pregnant woman",6.5,932,tt5612576
Monk,2017-04-06,movie,74,"코미디, 드라마",,,,,A Private View,,,,,tt4835676
Harter Brocken: Der Bankraub,2017-12-25,movie,89,"TV 영화, 범죄",,,,,H&V Entertainment,,,,,tt7784468
Miss Me This Christmas,2017-11-01,movie,87,"코미디, TV 영화",,,,,TV One,,christmas,,,tt7281126
Špina,2017-01-22,movie,87,드라마,,,,,Sleepwalker,,,,,tt6417014
诡宅,2017-06-30,movie,90,"스릴러, 공포",,,,,,,"supernatural, haunted house, ghost, suspense",,,
Ein Schnupfen hätte auch gereicht,2017-04-14,movie,87,"코미디, 드라마",Christine Hartmann,"Aslan Aslan, Hugo Egon Balder, Moritz Bäckerling",Germany,German,RTL Television,"An exotic name, a magical sound...Fenech Soler know how to seduce in our newest NEXT Session.",,5.3,55,tt6146240
ふたりのキャンバス,2017-08-05,movie,0,,,,,,NHK Hiroshima Broadcasting Station,,,,,
Road Less Traveled,2017-01-03,movie,87,"로맨스, TV 영화",,,,,MarVista Entertainment,,,,,tt5990386
Kommissar Dupin - Bretonische Flut,2017-03-09,movie,0,"범죄, TV 영화",,,,,filmpool fiction,,,,,tt5729514
リトル京太の冒険,2017-04-01,movie,82,,,,,,,,,,,
The Perfect Wife,2017-02-02,movie,81,스릴러,,,,,Maverick Entertainment Group,,,,,tt5860852
Патент,2017-04-07,movie,0,"미스터리, 드라마",Aleksandr Basaev,"Dmitriy Endaltsev, Konstantin Ivanov, Rostislav Bershauer",Russia,Russian,,Two young scientists discover a cure for cancer and get patent for it. Soon they are contacted by a big foreign pharmaceutical company and an influential State Corporation. Both are eager to take a discovery under control. Soon af...,"patent, murder, cancer, criminal, cure, startup",N/A,N/A,tt11744372
스트롱 아일랜드,2017-01-23,movie,107,다큐멘터리,Yance Ford,"Yance Ford, Harvey Walker, Kevin Myers","United States, Denmark",English,Final Cut for Real,"When filmmaker Yance Ford investigates the 1992 murder of a young Black man, it becomes an achingly personal journey, since the victim, 24-year-old William Ford Jr., was the filmmaker's brother.","sibling relationship, long island, new york, murder, true crime",6.4,"4,173",tt5873150
Taraji's White Hot Holiday Special,2017-12-14,movie,61,음악,Bruce Leddy,"Taraji P. Henson, Tituss Burgess, Ciara",United States,N/A,Casey Patterson Entertainment,"Taraji P. Henson is back this holiday season to spread cheer, goodwill and some holiday magic in the third annual music and variety special.",concert,5.7,19,tt6986640
파리 오페라,2017-04-05,movie,110,다큐멘터리,,,,,Les Films Pelléas,,"opera, artfilm",,,tt6599064
Adult,2017-03-11,movie,12,드라마,,,,,,,"pornography, trauma, pornographic video, porn industry, lgbt, mother son relationship, short film",,,tt6350670
Cut to the Chase,2017-02-28,movie,90,"액션, 범죄, 스릴러",,,,,Secret Identity Productions,,"kidnapping, louisiana, sister, ex-con",,,tt4034390
"Remembering Leonard: His Life, Legacy and Battle with COPD",2017-04-23,movie,60,다큐멘터리,,,,,Heath Point Productions,,,,,tt5886842
"다시, 벚꽃",2017-04-06,movie,99,"음악, 다큐멘터리",,,,,Jinjin Pictures,,singer,,,
Der traumhafte Weg,2017-04-27,movie,86,드라마,,,,,Filmgalerie 451,,woman director,,,tt5025550
원나잇스탠드,2017-03-28,movie,0,,,,,,,,softcore,,,
Above Ground,2017-08-26,movie,90,스릴러,,,,,,,,,,tt3313314
ഒരു സിനിമാക്കാരന്‍,2017-06-24,movie,125,"드라마, 스릴러",,,,,Opus Penta,,,,,tt6680752
双頭の龍,2017-01-25,movie,71,"범죄, 액션",,,,,,,,,,
혼자 추는 왈츠,2017-09-24,movie,66,"드라마, 로맨스",,,,,KBS Media,,,,,
Толстая,2017-12-03,movie,12,드라마,Boris Khlebnikov,"Olga Beshulya, Stasya Miloslavskaya, Alexander Sudarev",Russia,Russian,Koktebel Film Company,N/A,,6.0,14,tt9595560
립트,2017-06-23,movie,97,코미디,,,,,Lighthouse Entertainment,,,,,tt4876952
킴 닷컴: 코트 인 더 웹,2017-03-13,movie,108,다큐멘터리,,,,,Decoding Pictures Limited,,"new zealand, piracy, hollywood, privacy, woman director",,,tt3640710
Torzón y Tanga (Mi adorable salvaje),2017-10-13,movie,101,코미디,,,,,,,,,,tt8301404
La casa di famiglia,2017-11-16,movie,90,"가족, 코미디",Augusto Fornari,"Lino Guanciale, Stefano Fresi, Libero De Rienzo",Italy,Italian,Vision Distribution,"Three brothers and a sister sold the house and all the belongings of their father, who is in a coma for 5 years. He wakes up the next day...",,5.9,452,tt6974196
The Pitch,2017-10-03,movie,93,다큐멘터리,,,,,AFP,,"street art, street theater, busker, street performer, street performers, the pitch, busking",,,tt7465440
திருட்டுப்பயலே 2,2017-11-30,movie,150,"스릴러, 액션, 로맨스",,,,,AGS Entertainment,,"extramarital affair, erotic thriller, surveillance specialist",,,tt7505152
Easy Living,2017-09-15,movie,80,"드라마, 코미디, 스릴러",Adam Keleman,"Caroline Dhavernas, McCaleb Burnett, Elizabeth Marvel",United States,English,Green Ray Films,"Sherry, a self-destructive makeup saleswoman, hopes a new man and business venture will provide her a fresh start. After her plans are foiled, she takes control of her life in a dramatic turn of events.","makeup, lgbt",4.9,473,tt5067958
The Guys,2017-04-13,movie,114,"로맨스, 코미디, 드라마",,,,,Soraya Intercine Films,,"work, friends, family",,,tt6527838
Benjamin Troubles,2017-06-27,movie,95,"스릴러, 드라마, 로맨스",,,,,,,,,,tt2074336
Quest,2017-09-15,movie,88,,Santiago Rizzo,"Lou Diamond Phillips, LaKeith Stanfield, Betsy Brandt",United States,English,,"A true non-romantic love story highlighting a path to healing and empathy in a world of fear that's withholding. ""Lying might get you what you want in the short run but honesty will get you what you need in the long run."" -Tim Moe...",,6.8,136,tt4157144
배틀 스카스,2017-07-14,movie,97,"드라마, 스릴러",,,,,Virtu*Entertainment,,,,,tt2486862
