title,release_date,type,runtime,genre,director,cast,country,language,production_company,synopsis,tags,imdb_rating,imdb_review_count,imdb_id
KIRI 「職業・殺し屋。」外伝,2015-06-20,movie,77,액션,,,,,Excellent Film,,,,,tt4553504
로드 하드,2015-03-06,movie,97,코미디,,,,,Sontalia,,"romcom, road trip, travel, stand-up comedian",,,tt3110770
나이트라이트,2015-03-27,movie,85,"스릴러, 공포",,,,,,,"suicide, forest, blindfold, dog, ghost story, found footage, night games",,,tt2236160
제임스 화이트,2015-11-13,movie,87,드라마,,,,,Relic Pictures,,"new york city, cancer, mother son relationship, self destructiveness",,,tt4288636
ヒストリー機関,2015-08-01,movie,7,"애니메이션, 판타지, 미스터리, SF",,,,,TRIGGER,,,,,tt29340960
더 하이브,2015-09-14,movie,89,"공포, SF",,,,,Midnight Road Entertainment,,"amnesia, infection, airplane accident, cabin, virus, amnesiac",,,tt3745906
서울 캠프 1986,2015-01-30,movie,105,"드라마, 코미디",,,,,Bowery Hills Entertainment,,"seoul, south korea",,,tt2566644
안티소셜 2,2015-07-30,movie,90,공포,,,,,Black Fawn Films,,,,,tt4004084
Taxi,2015-08-20,movie,94,"로맨스, 코미디, 드라마",,,,,B&T Film,,taxi driver,,,tt3660078
더 벙커,2015-02-07,movie,85,"코미디, 드라마, 공포",,,,,Geißendörfer Film-und Fernsehproduktion,,"sexual abuse, surrealism, eccentric family, absurdism, abusive mother",,,tt2847438
용을 찾아서,2015-10-23,movie,97,"애니메이션, 가족",,,,,,,"dragon, chinese zodiac signs",,,tt5119598
Halbe Brüder,2015-04-09,movie,117,"드라마, 코미디, 범죄",,,,,Bavaria Film,,,,,tt3165178
군집 본능,2015-02-01,movie,110,"드라마, 스릴러",,,,,2afilm,,"based on true story, mobbing, outlaw, rape victim, woman director",,,tt3749338
소년 파르티잔,2015-04-29,movie,98,"스릴러, 드라마",,,,,Carver Films,,"birthday, chicken, food",,,tt3155242
A Troubled Mind,2015-03-12,movie,120,,,,,,305 Production Studios,,,,,tt3665462
Beginner's Guide to Sex,2015-09-03,movie,92,코미디,,,,,Tiberius Film,,,,,tt3132422
아메리칸 히어로,2015-12-11,movie,86,"액션, 코미디, SF",,,,,Protagonist Pictures,,,,,tt4733536
De chica en chica,2015-09-25,movie,88,코미디,,,,,Versus Entertainment,,"lgbt, woman director",,,tt2905422
A Year and Change,2015-11-24,movie,93,"코미디, 드라마",,,,,Unbound Feet Productions,,,,,tt3339354
Love Under the Stars,2015-08-16,movie,100,"코미디, TV 영화, 로맨스",,,,,Two 4 The Money Media,,,,,tt4658578
뱃지 오브 아너,2015-10-19,movie,94,"범죄, 드라마, 스릴러",,,,,Infinity Pictures,,"drug dealer, infidelity",,,tt3355510
ドラマスペシャル 緊急取調室～女ともだち～,2015-09-27,movie,0,범죄,,,,,,,,,,tt6806818
Kidnapped: The Hannah Anderson Story,2015-05-23,movie,87,"스릴러, 범죄, 드라마, TV 영화",,,,,Hybrid Productions Inc.,,true crime,,,tt4669306
법정,2015-04-17,movie,116,드라마,,,,,Zoo Entertainment,,"court, courtroom, courtroom drama",,,tt3717068
NH10,2015-03-12,movie,115,"범죄, 액션, 모험, 스릴러",,,,,Eros International,,"fight, killing, gang, hitchhiker",,,tt3742284
脱衣麻雀アイドル戦国時代,2015-04-03,movie,79,"스릴러, 공포",,,,,nexeed,,mahjong,,,tt6542418
やくざの女 3,2015-04-03,movie,70,,,,,,All In Entertainment,,,,,
위험한 중독,2015-12-24,movie,92,"로맨스, 드라마",,,,,,,eroticism,,,
Le Mirage,2015-08-05,movie,101,"코미디, 드라마",,,,,Christal Films,,"depression, infidelity, quebec, relationship problems, sexual fantasy, thirty something, unhappiness, selfishness, burnout, money problems, feeling trapped",,,tt4684710
노 스트레인저 댄 러브,2015-04-30,movie,89,"로맨스, 코미디",,,,,Wernham Entertainment,,,,,tt2998406
Ever After High: Spring Unsprung,2015-02-06,movie,46,"애니메이션, 가족, TV 영화, 판타지",,,,,Guru Studio,,,,,tt4995636
Kobe Bryant's Muse,2015-02-28,movie,105,"다큐멘터리, TV 영화",,,,,CBS Films,,"basketball, profile, sports documentary, national basketball association (nba), los angeles lakers",,,tt4353376
El Eternauta: Huellas de una invasión - testimonios,2015-01-01,movie,0,다큐멘터리,,,,,,,,,,
뮤지컬 데스노트,2015-06-20,movie,160,"범죄, 드라마, 음악",,,,,CJeS Studios,,"musical, based on manga",,,
The Go-Between,2015-09-20,movie,90,"TV 영화, 드라마",,,,,BBC,,"based on novel or book, illicit affair, 1900s",,,tt4073696
234說愛你,2015-10-23,movie,93,"드라마, 로맨스",,,,,Kbro Media,,adultery,,,tt5161762
디어 디어,2015-09-03,movie,107,"가족, 코미디",,,,,,,,,,tt4370540
피아니스트 세이모어의 뉴욕 소네트,2015-03-13,movie,81,다큐멘터리,,,,,Under the Influence Productions,,"musician, biography",,,tt2219650
살아있는 데브의 밤,2015-05-30,movie,84,"코미디, 공포",,,,,Tiberius Film,,"maine, spoof, zombie, cannibal, fourth of july",,,tt3602128
Edge,2015-11-05,movie,62,"서부, TV 영화",,,,,Amazon Studios,,,,,tt4687906
Moon Shots 4K,2015-08-15,movie,56,다큐멘터리,,,,,KSM GmbH,,"moon, nasa, space, apollo program",,,tt4847952
스트레치와 보비토 - 인생을 바꾼 라디오,2015-10-01,movie,90,다큐멘터리,,,,,Saboteur Media,,hip-hop,,,tt4974396
도푸스: 줄리아의 귀환,2015-11-07,movie,108,"애니메이션, 액션, 모험, 판타지, 코미디",,,,,Ankama,,dofus,,,tt4731504
Crepúsculo,2015-03-12,movie,37,,,,,,Fila20,,"circus troupe, short film",,,tt4076300
Laissez-faire,2015-01-30,movie,80,"다큐멘터리, 역사",,,,,Vox Populi,,"politics, economic theory, ideology, global economy, elite, economy, debt, poverty, economics, historical, unemployment, neoliberalism, free market, social issues, economic problems, western society, economic inequality, zeitgeist, finance, regression",,,tt15548522
"Nile Rodgers, les secrets d’un faiseur de tubes",2015-04-25,movie,52,"다큐멘터리, 음악",,,,,Terminal 9,,"music record, composer, rock star, pop star, interview, behind the scenes, singing, pop music, music recording, hitmix, 1980s, 1990s, world music, music manager, star showcase, 80s style, semi-biographical, celebrity interview, famous people, music documentary, music producer, behind the music, composition, groove, famous song, top star",,,tt6070316
공각기동대 어라이즈 보더 : 5 파이어포릭 컬트,2015-08-26,movie,46,"액션, 애니메이션, SF, 범죄",,,,,Bandai Visual,,"cyborg, prequel, cyberpunk",,,tt5973984
スペシャリスト3,2015-02-28,movie,110,"스릴러, 범죄",,,,,TV Asahi,,"police, investigation",,,tt4156584
짐 헨슨스 터키 할로우,2015-11-21,movie,87,"TV 영화, 모험, 코미디, 가족",,,,,Lifetime,,,,,tt5145828
말도 안 돼,2015-06-06,movie,98,코미디,,,,,Tunnel Productions,,musician,,,tt3133722
Depressive Cop,2015-09-14,movie,12,"범죄, 판타지, 미스터리",,,,,Aka Productions,,short film,,,tt6737950
Her Composition,2015-10-30,movie,93,"드라마, 판타지, 음악",,,,,,,prostitution,,,tt2392383
킬 미 달링,2015-05-21,movie,102,"코미디, 로맨스",,,,,Riva Film,,,,,tt3409440
アリエル王子と監視人,2015-06-11,movie,70,"드라마, 로맨스",,,,,,,,,,tt4602482
Ominous,2015-10-10,movie,87,"공포, SF, TV 영화",,,,,Hybrid,,"possession, cult, resurrection, devil, demon, death",,,tt5052966
Dial a Prayer,2015-04-07,movie,98,"코미디, 드라마",,,,,Compass Entertainment,,"prayer, call center, woman director",,,tt3593666
혜경궁 홍씨,2015-06-04,movie,134,"역사, 드라마",,,,,Mountain Pictures,,joseon dynasty (1392–1910),,,
Estrada de Sonhos,2015-04-11,movie,0,다큐멘터리,,,,,,,,,,tt4592408
미궁수사,2015-05-10,movie,0,,,,,,,,,,,
어떤 질투,2015-09-12,movie,7,,,,,,,,,,,
300 Worte Deutsch,2015-02-05,movie,92,코미디,,,,,Telepool,,"germany, tradition, turkey, migration, integration, wedding",,,tt2288044
Uncle Nick,2015-12-04,movie,93,코미디,,,,,Chris Kasick Company,,"dark comedy, christmas",,,tt3163336
꼬마기사 트랭크,2015-11-05,movie,80,"애니메이션, 가족",,,,,ZDF,,"knight, medieval",,,tt3500068
붕붕 달려라 깜이,2015-08-20,movie,73,"모험, 애니메이션, 가족",,,,,Akkord Film,,,,,tt3075214
All of My Heart,2015-02-14,movie,81,"로맨스, TV 영화",,,,,Front Street Pictures,,"roommates, romcom, inheritance, caterer, opposites attract, home renovation",,,tt4460176
Дабл трабл,2015-05-28,movie,90,코미디,,,,,Bazelevs Production,,,,,tt4253328
Two Wrongs,2015-02-22,movie,88,"스릴러, TV 영화",,,,,Incendo Productions,,,,,tt4060030
おかあさんの木,2015-06-06,movie,115,"전쟁, 가족, 드라마",,,,,,,,,,tt4417518
Синдром Петрушки,2015-11-05,movie,101,드라마,,,,,Studio Third Rome,,woman director,,,tt3775176
Devo: Hardcore Live!,2015-02-24,movie,0,음악,,,,,Shaker Films,,"concert, live",,,tt4405142
Bachelorette's Degree,2015-08-20,movie,95,"코미디, 드라마, 로맨스",,,,,Cine30 Media,,,,,tt2602286
미니멀리즘 - 비우는 사람들의 이야기,2015-09-26,movie,79,다큐멘터리,,,,,Catalyst,,"homelessness, promotion, tiny home, minimalism, declutter",,,tt3810760
씨 유 인 발할라,2015-04-24,movie,82,"드라마, 코미디",,,,,Tarnol Group Pictures,,,,,tt3084028
Getting the Old Scent Again: Reimagining Red Dragon,2015-12-08,movie,124,다큐멘터리,,,,,Lionsgate Home Entertainment,,,,,tt5973624
Chain of Command,2015-08-30,movie,88,"스릴러, 모험, 액션",,,,,Hollywood Media Bridge,,"corruption, sibling relationship, revenge, government conspiracy",,,tt4340720
바다의 뚜껑,2015-07-18,movie,84,드라마,,,,,Slow Learner,,,,,tt4520132
77 Chances: A Story About Letting Go,2015-09-29,movie,90,드라마,,,,,,,,,,tt3696794
페펙트 하이,2015-07-05,movie,88,"드라마, TV 영화",,,,,Sepia Films,,"high school, heroin, addiction, drugs, woman director",,,tt4340888
Safelight,2015-07-17,movie,84,드라마,,,,,Hacienda Film Co.,,,,,tt2190467
바디,2015-01-20,movie,90,드라마,,,,,Nowhere,,"regret, parent child relationship, therapist, anorexia, lawyer, dead child, psychiatrist, dog, death of mother, suicidal thoughts, woman director",,,tt4358230
Team Hot Wheels: The Skills to Thrill,2015-05-15,movie,45,애니메이션,,,,,Mattel Playground Productions,,,,,tt5396486
வை ராஜா வை,2015-05-01,movie,125,"로맨스, 스릴러",,,,,AGS Entertainment,,future vision,,,tt3681470
ルパン三世　—王妃の首飾りを追え！—,2015-08-21,movie,96,"음악, 범죄, 역사, 코미디",,,,,Takarazuka Revue Productions,,"comic adaptation, takarazuka, takarazuka revue, snow troupe",,,
百味人生,2015-12-11,movie,105,드라마,,,,,,,,,,tt10101904
심청야사,2015-12-17,movie,94,"드라마, 로맨스",,,,,,,,,,
Legacy,2015-06-19,movie,95,"코미디, 드라마",,,,,Unstoppable Entertainment,,party,,,tt3137546
Lead with Your Heart,2015-09-19,movie,84,"TV 영화, 드라마, 로맨스",,,,,LWH77 Productions,,,,,tt4882698
실종: 사라진 아이,2015-11-19,movie,92,스릴러,,,,,Sky,,,,,tt5000250
사자왕: 거대 전쟁의 시작,2015-06-11,movie,96,"역사, 액션, 모험, 드라마",,,,,Claang Entertainment,,"period drama, historical",,,tt3251306
ハンマーヘッド,2015-07-25,movie,9,"액션, 애니메이션",,,,,khara,,superhero,,,tt28306333
Newcomer,2015-10-30,movie,97,"범죄, 드라마, 스릴러",,,,,Dominion Pictures,,"spy, serbia, rogue agent",,,tt3526470
事事達人,2015-05-10,movie,87,TV 영화,,,,,,,,,,
Eyewitness,2015-09-05,movie,85,"스릴러, TV 영화",,,,,Hybrid,,"fire, kidnapping, river, whitewater river rafting",,,tt3758120
Alcatraz Prison Escape: Deathbed Confession,2015-03-15,movie,93,"액션, 범죄",,,,,Popart Film Factory,,,,,tt1379712
穹顶之下,2015-02-28,movie,104,다큐멘터리,,,,,自费,,"china, smog, woman director",,,tt4495750
アイカツ！ミュージックアワード　みんなで賞をもらっちゃいまSHOW！,2015-08-22,movie,60,"애니메이션, 음악",,,,,Bandai Namco Pictures,,"shoujo, anime",,,tt6446740
애프터데스,2015-10-19,movie,88,"공포, 미스터리, 스릴러",,,,,Acheron Films,,"afterlife, hell, house, lighthouse, going in circles",,,tt2710826
밀실 살인,2015-06-11,movie,82,"스릴러, 코미디, 공포",,,,,,,,,,tt4149732
더 매직 스타킹,2015-12-06,movie,90,"가족, TV 영화",,,,,,,"holiday, christmas",,,tt5062762
프랭크와 신디,2015-06-16,movie,102,"코미디, 드라마",,,,,Lleju Productions,,"autobiographical, one hit wonder",,,tt1239242
மாஸ் என்கிற மாசிலாமணி,2015-05-29,movie,151,"코미디, 스릴러, 공포",,,,,,,,,,tt4328798
유성이 사라지기 전에,2015-11-21,movie,124,드라마,,,,,,,,,,tt4348046
잠자는 소녀,2015-10-20,movie,77,"판타지, 코미디, 드라마",,,,,Windmill Theatre,,"birthday, 1970s, birthday party, coming of age, best friend, womanhood, woman director",,,tt3955894
크람푸스: 심판,2015-11-03,movie,98,공포,,,,,FunHouse Features,,,,,tt4820312
Atomic Eden,2015-11-12,movie,85,액션,,,,,Generation X Group Film- & Medienproduktion,,,,,tt2974726
कट्टी बट्टी,2015-09-18,movie,138,"코미디, 로맨스, 드라마",,,,,Emmay Entertainment,,"love, break-up",,,tt4467262
도마 위의 정사,2015-08-05,movie,83,스릴러,,,,,,,"rape, singapore, gore, slasher",,,tt6423578
Teenland,2015-03-14,movie,30,"드라마, 판타지",,,,,Heimathafen Film,,"asylum, woman director, short film",,,tt4401288
Still,2015-05-08,movie,106,스릴러,,,,,,,"london, england, loss of loved one, based on play or musical, youth gang",,,tt2531168
이미넌트 스렛,2015-09-04,movie,73,다큐멘터리,,,,,Lima Charlie Media,,"war on terror, iraq, national security agency (nsa), 9/11, tea party, whistleblower, patriot act",,,tt2731436
Приличные люди,2015-04-30,movie,90,코미디,,,,,Emotion Pictures,,,,,tt4714204
They Call Him Mister Babadook: The Making of The Babadook,2015-02-16,movie,35,다큐멘터리,,,,,,,"movie business, behind the scenes, making of",,,
இந்தியா பாகிஸ்தான்,2015-05-08,movie,157,"코미디, 로맨스",,,,,Vijay Antony Film Corporation,,,,,tt4672350
长江7号：超萌特攻队,2015-09-26,movie,80,"애니메이션, 코미디, 가족",,,,,春秋永乐影视文化投资（北京）有限公司,,,,,tt6969912
君がいなくちゃだめなんだ,2015-03-28,movie,52,드라마,,,,,Sony Music Entertainment,,,,,tt4384128
괜찮아요? 프리랜서,2015-10-06,movie,132,"코미디, 로맨스, 드라마",,,,,Jor Kwang Films,,,,,tt4964598
트리하우스,2015-06-25,movie,96,"스릴러, 공포, 미스터리",,,,,Aunt Max Entertainment,,"kidnapping, brutality, discovery",,,tt1791681
크리스마스 트레이드,2015-11-03,movie,90,"코미디, 가족, 판타지",,,,,Brand Inc. Entertainment,,"workaholic, body-swap, death of mother, christmas, father son relationship",,,tt4558194
كابتن مصر,2015-04-08,movie,89,코미디,,,,,,,football (soccer),,,tt5186582
鼻下長紳士回顧,2015-05-18,movie,6,"애니메이션, 로맨스",,,,,,,anime,,,tt6114444
Now Add Honey,2015-11-05,movie,97,코미디,,,,,Gristmill,,,,,tt2577854
Sedem zhavranelých bratov,2015-05-28,movie,103,"가족, 판타지",,,,,Honys Motion,,"witch, mother, sibling relationship, fairy tale, curse, family, raven, woman director",,,tt3037336
"나의 딸, 나의 누나",2015-11-25,movie,114,"드라마, 스릴러, 서부",,,,,La Fabrique de Films,,"9/11, missing daughter",,,tt4228294
어쎄신,2015-03-09,movie,82,"범죄, 스릴러",,,,,Silver Leaf Pictures,,,,,tt3030354
歯まん,2015-02-20,movie,95,공포,,,,,,,,,,tt4401702
German Angst,2015-01-24,movie,111,"공포, 드라마",,,,,Kosakowski Films,,anthology,,,tt3398436
Oscar Wilde's the Nightingale and the Rose,2015-02-09,movie,13,"애니메이션, 드라마, 판타지, 로맨스",,,,,Aquarius Films,,"woman director, short film",,,tt4434010
Den unge Zlatan,2015-02-17,movie,99,다큐멘터리,,,,,Auto Images,,"sports, biography, sports documentary, football (soccer) player",,,tt5280626
Le Talent de mes amis,2015-05-06,movie,98,코미디,,,,,Same Player,,"friendship, paris, france",,,tt4032450
Los jefes,2015-07-31,movie,83,"범죄, 드라마, 스릴러",,,,,Diablo Power,,,,,tt2977546
Popoz,2015-10-08,movie,86,"코미디, 액션",,,,,Comedy Central,,police,,,tt4246818
탯줄,2015-12-31,movie,85,드라마,,,,,,,,,,
The Christmas Gift,2015-11-29,movie,85,"가족, TV 영화, 드라마, 로맨스",,,,,Hybrid,,christmas,,,tt5239710
They Found Hell,2015-10-17,movie,90,"공포, SF",,,,,CineTel Films,,"teleportation, hell, portal, demon",,,tt5113926
나노티라누스의 역습,2015-10-23,movie,44,다큐멘터리,,,,,Warehouse 51,,"dinosaur, mesozoic",,,tt12358730
ベトナムの風に吹かれて,2015-10-17,movie,114,"코미디, 드라마",,,,,ARGO PICTURES,,,,,tt4391686
Romantically Speaking,2015-04-09,movie,90,"가족, 로맨스, TV 영화, 코미디",,,,,Larry Levinson Productions,,radio dj,,,tt4364862
패티와의 스물 하룻밤,2015-11-25,movie,110,코미디,,,,,Pyramide Productions,,,,,tt4022440
हरामखोर,2015-11-02,movie,90,드라마,,,,,Sikhya Entertainment,,"love triangle, illicit affair",,,tt2361746
우리들의 숨가쁜 여정,2015-09-12,movie,91,"코미디, 드라마",,,,,Space Shower TV,,,,,tt4181938
하우 히 펠 인 러브,2015-06-11,movie,107,"로맨스, 드라마",,,,,Ibid Filmworks,,,,,tt3339534
라틴 러버,2015-03-19,movie,104,"드라마, 코미디",,,,,RAI Cinema,,woman director,,,tt3735602
Neden Tarkovski Olamıyorum...,2015-01-23,movie,110,"드라마, 코미디",,,,,,,,,,tt4327184
횡충직당호래오,2015-06-26,movie,114,"코미디, 액션",,,,,Beijing Enlight Pictures,,,,,tt4115932
澳囧,2015-09-15,movie,0,"코미디, 로맨스",,,,,,,,,,
The Wiz Live!,2015-12-03,movie,111,"TV 영화, 음악",,,,,NBC,,"musical, live television",,,tt4718770
Half-Shell Heroes: Blast to the Past,2015-11-03,movie,44,"애니메이션, 코미디, 액션, 모험, 가족",,,,,Nickelodeon Animation Studio,,"time travel, jurassic",,,tt4902736
If I Tell You I Have to Kill You,2015-10-20,movie,90,"드라마, 미스터리, 스릴러",,,,,Goodness Films,,,,,tt3551172
クミとチューリップ,2015-03-22,movie,23,"애니메이션, 가족, SF",,,,,Tezuka Productions,,"utopia, anime, young animator training project",,,tt14147268
Somm: Into the Bottle,2015-11-11,movie,90,다큐멘터리,,,,,Forgotten Man Films,,wine,,,tt5161502
파이어 시티: 엔드 오브 데이즈,2015-06-22,movie,101,"스릴러, 공포, 판타지",,,,,Uncork'd Entertainment,,demon,,,tt3383214
원 플러스 원,2015-06-29,movie,10,애니메이션,,,,,,,,,,
싸이코 킬러,2015-08-02,movie,82,"공포, 드라마, 코미디",,,,,Scatena & Rosner Films,,"small town, psychopath, knife, love, sexual fantasy, slasher, killer, blood lust, sexual exploration, young lovers, psycho-sexual",,,tt3723788
Johan Falk: Tyst diplomati,2015-07-13,movie,94,"범죄, 스릴러, 액션",,,,,Nordisk Film Denmark,,organized crime,,,tt4383196
아리아나,2015-09-24,movie,84,드라마,,,,,Ring Film,,,,,tt4908430
All She Wishes,2015-01-15,movie,90,"코미디, 판타지, TV 영화",,,,,G It's Entertainment,,"small town, waitress, magic, photographer, diner, eccentric, teenage girl, single father, high school student, midwest, grandmother, woman director, vintage car, father daughter relationship, actor, grandmother granddaughter relationship, car trunk, birthday wish",,,tt3449658
Carousel of Sex,2015-07-01,movie,72,,,,,,Mongolian Barbecue,,,,,
더 월드 메이드 스트레이트,2015-01-09,movie,119,드라마,,,,,Myriad Pictures,,"appalachia, appalachian",,,tt2420166
Ana Maria in Novela Land,2015-02-27,movie,89,"판타지, 코미디, 로맨스, 드라마",,,,,Stargazer Films,,"woman director, telenovela",,,tt4174526
Endorphine,2015-09-11,movie,84,드라마,,,,,micro_scope,,"dreams, nightmare, war veteran, trauma, hypnosis, psychological thriller",,,tt4247428
The Vote,2015-05-07,movie,87,"코미디, 드라마, TV 영화",,,,,Twofour,,"stage show, live performance, election, woman director",,,tt4682842
Scorsese's GoodFellas,2015-05-05,movie,30,다큐멘터리,,,,,Warner Home Video,,,,,tt5285684
말로니의 두 번째 이야기,2015-05-13,movie,119,드라마,,,,,Les Films du Kiosque,,"social worker, juvenile delinquent, woman director",,,tt3791302
아직 끝나지 않았다,2015-10-31,movie,22,드라마,,,,,,,"professor, gay theme, short film, boys' love (bl), dramatic, audacious",,,
Jamel et ses amis au Marrakech du rire 2015,2015-06-14,movie,0,코미디,,,,,Kissman Productions,,,,,tt7123250
The Man in 3B,2015-11-06,movie,93,미스터리,,,,,,,"biting, blunt, aggressive, defiant, frightened, ominous",,,tt3384180
పండగ చేస్కో,2015-05-29,movie,162,"로맨스, 드라마, 가족",,,,,United Movies,,,,,tt4718762
믿음의 증표,2015-11-17,movie,0,드라마,,,,,Christiano Film Group,,fé,,,tt4700356
Wolverine Versus Sabretooth: Reborn,2015-03-24,movie,48,애니메이션,,,,,Marvel Knights,,,,,tt8076312
The Mockingjay Lives: The Making of the Hunger Games: Mockingjay Part 1,2015-03-06,movie,134,다큐멘터리,,,,,Five by Five,,"behind the scenes, filmmaking",,,tt4026144
Bon Bini Holland,2015-12-10,movie,95,코미디,,,,,Kaap Holland Film,,,,,tt4247144
Tudo Que Aprendemos Juntos,2015-11-14,movie,97,"드라마, 음악",,,,,Gullane Entretenimento,,"music teacher, classical music, teacher, brazilian music, favela",,,tt4972904
มอ 6/5 ปากหมาท้าผี 3,2015-03-04,movie,95,"코미디, 공포",,,,,Phranakorn Film,,,,,tt4425458
Quyên,2015-06-19,movie,98,드라마,,,,,,,,,,tt4324130
Reluctant Witness,2015-09-02,movie,120,"드라마, TV 영화",,,,,Daro Film Distribution,,woman director,,,tt3661236
風中家族,2015-06-26,movie,126,"로맨스, 드라마",,,,,Beijing Forbidden City Film,,,,,tt4814380
Embers,2015-09-18,movie,85,"드라마, SF",,,,,Bunker Features,,"post-apocalyptic future, memory loss, epidemic, woman director",,,tt3503460
"Милый Ханс, дорогой Петр",2015-10-07,movie,111,"로맨스, 드라마, 전쟁",,,,,Sota Cinema Group,,,,,tt3817188
世にも奇妙な物語 25周年スペシャル・春 ～人気マンガ家競演編～,2015-04-11,movie,110,,,,,,,,,,,tt4603446
탱크 432,2015-10-24,movie,87,"액션, 공포, 스릴러",,,,,Belstone Pictures,,,,,tt4475992
앵귀시: 소녀의 저주,2015-07-21,movie,91,공포,,,,,Candlewood Entertainment,,"identity, possession, disorder",,,tt3620762
사이드트랙크드,2015-01-30,movie,103,코미디,,,,,Morena Films,,"countryside, married couple, fashion designer, family relationships, family, family reunion, couple, group of friends",,,tt3495184
없던 일,2015-08-20,movie,84,드라마,,,,,,,,,,
Cómo sobrevivir a una despedida,2015-04-24,movie,97,코미디,,,,,Nostromo Pictures,,"bachelor, stag night, female protagonist, group of friends, beach party, gran canaria",,,tt3672018
Half Breed: Rise of the Nephilim,2015-01-01,movie,70,,,,,,,,,,,
다크 썸머,2015-01-09,movie,81,"스릴러, 공포",,,,,ContentFilm International,,"suicide, villainess, gore, swimming pool, house arrest, witchcraft, séance, evil woman, evil spell",,,tt2910508
Вызов,2015-06-01,movie,0,"코미디, 로맨스",,,,,WeiT Media,,,,,
크레이지 뷰티풀 유,2015-02-25,movie,114,"드라마, 로맨스",,,,,Star Cinema – ABS-CBN Film Productions,,"philippines, woman director",,,tt4377918
表と裏　第５章,2015-12-31,movie,71,,,,,,All In Entertainment,,,,,
百团大战,2015-08-28,movie,0,"전쟁, 역사, 드라마, 액션",,,,,,,,,,tt4976086
Shareek,2015-10-22,movie,134,"가족, 드라마",,,,,,,,,,tt4930000
성난 화가,2015-06-18,movie,105,"스릴러, 액션",,,,,TreeFilm,,,,,tt4718440
쿠로사키군의 말대로는 되지 않아,2015-12-23,movie,86,"로맨스, TV 영화",,,,,,,,,,
Urban Hymn,2015-09-11,movie,114,"범죄, 드라마",,,,,Kreo Films,,"robbery, social worker, difficult childhood, street riots, coming of age, prison sentence, death of son, singing in choir, jealous friend",,,tt2184335
गुड्डू की गन,2015-10-30,movie,130,코미디,,,,,,,,,,tt4853926
척 노리스 vs 커뮤니즘,2015-11-12,movie,80,"다큐멘터리, 역사",,,,,Impact Partners,,"cinema on cinema, pop culture, anti-communism, bootlegging, vhs, docudrama, home video, bucharest, romania, translator, communism, woman director, video piracy, 1980s, film censorship, clandestine life, crowdfunded film",,,tt2442080
Райские кущи,2015-06-22,movie,105,드라마,,,,,Amkart Studios,,,,,tt4901980
플라워 쇼,2015-08-13,movie,100,드라마,,,,,,,,,,tt2989350
그녀의 냉면 계산법,2015-04-30,movie,8,코미디,,,,,Korea National University of Arts,,"lunch break, short film",,,
Nightmare Nurse,2015-04-25,movie,90,"범죄, 스릴러",,,,,The Cartel,,"nurse, stalker, car crash",,,tt5176442
애플소스,2015-11-24,movie,91,코미디,,,,,,,,,,tt4270878
พรหมจรรย์ สวยพันธุ์สยอง,2015-11-12,movie,80,"드라마, 공포",,,,,Thana Entertainment,,,,,tt5389636
ユラメク,2015-04-01,movie,60,"판타지, 미스터리, 로맨스",,,,,Tokyo University of the Arts,,,,,tt3855260
모즈,2015-11-07,movie,116,"스릴러, 범죄",,,,,TBS,,security police,,,tt4214024
Surprised by Love,2015-01-03,movie,84,"로맨스, TV 영화, 코미디",,,,,Front Street Pictures,,,,,tt4016588
루도,2015-07-17,movie,90,공포,,,,,Starfire Movies,,,,,tt3724898
"Luz, Câmera, 50 Anos: O Pagador de Promessas - O Filme",2015-01-09,movie,95,"드라마, TV 영화",,,,,Estúdios Globo,,,,,
Death in the Desert,2015-10-09,movie,83,"액션, 모험, 범죄",,,,,,,,,,tt3562852
파티마: 엄마의 일기,2015-10-07,movie,79,"드라마, 가족",,,,,Possibles Média,,medical school,,,tt4466544
Shi,2015-02-08,movie,9,공포,,,,,,,,,,tt4266790
Girl Missing,2015-10-25,movie,85,"미스터리, 스릴러",,,,,,,,,,tt4592658
スペシャリスト4,2015-12-12,movie,108,"범죄, 스릴러",,,,,TV Asahi,,"police, investigation",,,tt5259540
어 리틀 러스트,2015-11-19,movie,104,"코미디, 드라마, 로맨스",,,,,Pigra Srl,,"lgbt, lgbt teen, gay theme",,,tt4536304
Premium Bond with Mark Gatiss and Matthew Sweet,2015-10-28,movie,54,"코미디, TV 영화, 다큐멘터리",,,,,BBC Scotland,,,,,tt5156674
Вставай и бейся,2015-06-21,movie,93,"코미디, 드라마",,,,,Ministerstvo kultury Rossiyskoy Federatsii,,,,,tt3072180
真心話,2015-10-02,movie,23,드라마,,,,,,,"friendship, mourning",,,
പത്തേമാരി,2015-10-09,movie,110,드라마,,,,,Eros International,,"immigrant, dubai, persian gulf",,,tt4928620
Das ewige Leben,2015-03-05,movie,123,"코미디, 범죄, 스릴러",,,,,Dor Film-West,,"police, headache, birthday party, graz, pill, murder, inheritance, hospital, murder investigation, buried memories, painful memories, dark past, dialect, puntigam",,,tt3642618
잭슨 하이츠에서,2015-09-04,movie,190,다큐멘터리,,,,,ITVS,,,,,tt4936064
Im Namen meines Sohnes,2015-09-30,movie,89,드라마,,,,,ZDF,,,,,tt4877700
I Smile Back,2015-10-23,movie,85,드라마,,,,,Koppelman-Levien,,"based on novel or book, addiction, mental illness, wealthy family",,,tt3640682
